scenario_id,time_scenario,hazard_scenario,p,demand_id,activity_intensity,weight,selected_shelter_id,assigned_distance,reachable
Evening_baseline_p10,Evening,baseline,10,TZ_210,0.551429241601,0.0223561802504626,SCH_0405,1119.1380039396304,1
Evening_baseline_p10,Evening,baseline,10,TZ_217,0.43146999879,0.017492763056253968,SCH_0045,1449.942753068302,1
Evening_baseline_p10,Evening,baseline,10,TZ_222,0.0128761736916,0.0005220290080190625,SCH_0268,2668.570573640279,1
Evening_baseline_p10,Evening,baseline,10,TZ_225,0.534533487601,0.02167118842667972,EC_025,570.5411811991813,1
Evening_baseline_p10,Evening,baseline,10,TZ_227,0.424602155966,0.017214325279433482,SCH_0093,501.2609879363857,1
Evening_baseline_p10,Evening,baseline,10,TZ_228,0.540377049207,0.021908099541855852,SCH_0093,1491.16718549741,1
Evening_baseline_p10,Evening,baseline,10,TZ_255,0.526088409606,0.021328805992739005,SCH_0045,663.8149098025127,1
Evening_baseline_p10,Evening,baseline,10,TZ_256,0.469496198196,0.019034430606731274,SCH_0045,561.5037768907587,1
Evening_baseline_p10,Evening,baseline,10,TZ_257,0.416487361636,0.016885333287260204,SCH_0403,2372.4253063422893,1
Night_baseline_p10,Night,baseline,10,TZ_11,0.0,0.0,SCH_0579,2463.0558240490673,1
Night_baseline_p10,Night,baseline,10,TZ_14,0.372636716584,0.01675409166642969,SCH_0093,3413.6434781361127,1
Night_baseline_p10,Night,baseline,10,TZ_17,0.420602615949,0.01891068289606178,SCH_0466,2823.905249594469,1
Night_baseline_p10,Night,baseline,10,TZ_21,0.312271729325,0.014040025969277262,SCH_0579,440.81245225615146,1
Night_baseline_p10,Night,baseline,10,TZ_22,0.363035436566,0.016322409230487098,SCH_0579,1693.8763347797883,1
Night_baseline_p10,Night,baseline,10,TZ_25,0.72472884696,0.032584479722187115,SCH_0036,1350.331285442876,1
Night_baseline_p10,Night,baseline,10,TZ_26,0.312450090347,0.014048045245905983,SCH_0093,2234.1521761546614,1
Night_baseline_p10,Night,baseline,10,TZ_29,0.334881596654,0.015056586530642365,SCH_0405,1685.4154549620475,1
Night_baseline_p10,Night,baseline,10,TZ_33,0.618968388438,0.027829391621893067,SCH_0036,966.9344869706408,1
Night_baseline_p10,Night,baseline,10,TZ_34,0.0770649061767,0.003464909508073618,SCH_0036,2902.5461088959487,1
Night_baseline_p10,Night,baseline,10,TZ_35,0.392106044217,0.017629450656379102,SCH_0268,1378.0838385377835,1
Night_baseline_p10,Night,baseline,10,TZ_36,0.547188232156,0.0246020893603131,SCH_0466,553.3177224416928,1
Night_baseline_p10,Night,baseline,10,TZ_37,0.454084479027,0.020416058448728788,SCH_0466,450.9348439630932,1
Night_baseline_p10,Night,baseline,10,TZ_39,0.241229747611,0.01084591271948194,SCH_0268,3902.4608401103274,1
Night_baseline_p10,Night,baseline,10,TZ_40,0.525457947532,0.023625075651450535,SCH_0090,1314.361573604212,1
Night_baseline_p10,Night,baseline,10,TZ_49,0.565747495539,0.025436531019284996,SCH_0036,2650.6988292010524,1
Night_baseline_p10,Night,baseline,10,TZ_52,0.0540930183836,0.0024320721715794928,SCH_0036,1784.4410917232171,1
Night_baseline_p10,Night,baseline,10,TZ_54,0.0912122139759,0.00410098556057276,SCH_0036,2523.2249188979094,1
Night_baseline_p10,Night,baseline,10,TZ_55,0.522985997787,0.023513934503036075,SCH_0579,3128.467874116553,1
Night_baseline_p10,Night,baseline,10,TZ_61,0.552623900503,0.024846482040102667,SCH_0167,1841.87841910759,1
Night_baseline_p10,Night,baseline,10,TZ_62,0.414646861707,0.018642906673074628,SCH_0167,260.555364695544,1
Night_baseline_p10,Night,baseline,10,TZ_63,0.297111832409,0.013358422972898793,SCH_0268,3185.8765343528694,1
Night_baseline_p10,Night,baseline,10,TZ_65,0.856053941222,0.03848897750635028,SCH_0036,103.53177463922457,1
Night_baseline_p10,Night,baseline,10,TZ_66,0.866073854157,0.03893948206570117,SCH_0036,1219.7666900649178,1
Night_baseline_p10,Night,baseline,10,TZ_67,0.0,0.0,SCH_0579,3224.5989233651903,1
Night_baseline_p10,Night,baseline,10,TZ_71,0.29440711034,0.013236816165358059,SCH_0403,2420.8538925105695,1
Night_baseline_p10,Night,baseline,10,TZ_72,0.0194578580634,0.0008748433074846902,SCH_0167,3201.902448059928,1
Night_baseline_p10,Night,baseline,10,TZ_76,0.379229997931,0.017050531698112124,SCH_0268,2269.508713284049,1
Night_baseline_p10,Night,baseline,10,TZ_77,0.293382996801,0.013190771072790349,SCH_0268,59.58324266803661,1
Night_baseline_p10,Night,baseline,10,TZ_80,0.539486431395,0.024255809269802253,SCH_0045,1879.118547074124,1
Night_baseline_p10,Night,baseline,10,TZ_85,0.308195240764,0.013856743270636506,SCH_0403,1238.0874778186546,1
Night_baseline_p10,Night,baseline,10,TZ_89,0.507361464573,0.022811441028661762,SCH_0403,891.043010797585,1
Night_baseline_p10,Night,baseline,10,TZ_91,0.0194578580634,0.0008748433074846902,SCH_0403,4170.869266685587,1
Night_baseline_p10,Night,baseline,10,TZ_97,0.916426230665,0.04120337151645379,SCH_0036,1486.528067724986,1
Night_baseline_p10,Night,baseline,10,TZ_106,0.358740054826,0.016129284891924913,SCH_0090,649.4969212913327,1
Night_baseline_p10,Night,baseline,10,TZ_108,0.294584269158,0.01324478138978226,SCH_0579,1582.1252927240982,1
Night_baseline_p10,Night,baseline,10,TZ_111,0.0,0.0,SCH_0090,2848.1815011220315,1
Night_baseline_p10,Night,baseline,10,TZ_112,0.601697505465,0.027052876738597628,SCH_0045,2259.777691676152,1
Night_baseline_p10,Night,baseline,10,TZ_123,0.244935705749,0.011012536027365256,SCH_0405,2101.7464701327435,1
Night_baseline_p10,Night,baseline,10,TZ_133,0.320827707696,0.014424710675706104,SCH_0403,1479.53994558282,1
Night_baseline_p10,Night,baseline,10,TZ_149,0.3551952255,0.015969906084559685,SCH_0405,2002.5142525343415,1
Night_baseline_p10,Night,baseline,10,TZ_150,0.0979767197856,0.004405124002572644,SCH_0405,1741.9913280302478,1
Night_baseline_p10,Night,baseline,10,TZ_154,0.0,0.0,SCH_0405,5668.809001333078,1
Night_baseline_p10,Night,baseline,10,TZ_155,0.00993167374834,0.0004465372438500772,SCH_0405,4558.101041961037,1
Night_baseline_p10,Night,baseline,10,TZ_165,0.327424694597,0.014721317312526003,SCH_0403,2909.277023990917,1
Night_baseline_p10,Night,baseline,10,TZ_177,0.395762748379,0.01779385945991511,SCH_0268,2432.6408613235426,1
Night_baseline_p10,Night,baseline,10,TZ_178,0.24891415271,0.011191410684928951,SCH_0579,2883.3309864351017,1
Night_baseline_p10,Night,baseline,10,TZ_181,0.863600877335,0.038828294738954196,SCH_0090,534.584198747692,1
Night_baseline_p10,Night,baseline,10,TZ_188,0.42701463337,0.019198973133864906,SCH_0167,873.5273175133907,1
Night_baseline_p10,Night,baseline,10,TZ_189,0.406230631889,0.018264505190931028,SCH_0090,2132.1209171817563,1
Night_baseline_p10,Night,baseline,10,TZ_190,0.273707728021,0.01230615277826581,SCH_0167,2367.7120948241663,1
