"candidate_id","candidate_name","candidate_type","candidate_source","longitude","latitude","safe_z12","safe_z123","x_32118","y_32118"
"SCH_0454","P.S. 106 Edward Everett Hale","school","NYC_School_Points","-73.913377999999994","40.693317999999998","1","1","307321.743299998342991","58485.067200001329184"
"SCH_0455","P.S. 116 Elizabeth L Farrell","school","NYC_School_Points","-73.916562999999996","40.698076999999998","1","1","307052.031700000166893","59013.282299999147654"
"SCH_0456","P.S. 123 Suydam","school","NYC_School_Points","-73.922387999999998","40.704076000000001","1","1","306559.125500001013279","59679.006000000983477"
"SCH_0457","P.S. 145 Andrew Jackson","school","NYC_School_Points","-73.932388000000003","40.701107000000000","1","1","305714.278499998152256","59348.604299999773502"
"SCH_0458","P.S. 151 Lyndon B. Johnson","school","NYC_School_Points","-73.908242000000001","40.693432000000001","1","1","307755.844099998474121","58498.168600000441074"
"SCH_0459","J.H.S. 162 The Willoughby","school","NYC_School_Points","-73.919642999999994","40.706816000000003","1","1","306790.826800003647804","59983.486499998718500"
"SCH_0460","The Brooklyn School for Math and Research","school","NYC_School_Points","-73.911750999999995","40.696457000000002","1","1","307458.912299998104572","58833.783500000834465"
"SCH_0461","P.S. 274 Kosciusko","school","NYC_School_Points","-73.928179999999998","40.694178999999998","1","1","306070.543799996376038","58579.547899998724461"
"SCH_0462","J.H.S. 291 Roland Hayes","school","NYC_School_Points","-73.915216999999998","40.695875000000001","1","1","307166.029200002551079","58768.864300001412630"
"SCH_0463","P.S. 299 Thomas Warren Field","school","NYC_School_Points","-73.917899000000006","40.690755000000003","1","1","306939.877999998629093","58200.083799999207258"
"SCH_0464","I.S. 347 School of Humanities","school","NYC_School_Points","-73.927937999999997","40.700809999999997","1","1","306090.392499998211861","59315.922899998724461"
"SCH_0466","P.S. 376","school","NYC_School_Points","-73.920186999999999","40.698050000000002","1","1","306745.742100000381470","59009.998599998652935"
"SCH_0467","P.S. 377 Alejandrina B. De Gautier","school","NYC_School_Points","-73.915159000000003","40.693542000000001","1","1","307171.182300001382828","58509.794599998742342"
"SCH_0468","J.H.S. 383 Philippa Schuyler","school","NYC_School_Points","-73.919088000000002","40.697898000000002","1","1","306838.642700001597404","58993.204599998891354"
"SCH_0469","P.S. /I.S. 384 Frances E. Carter","school","NYC_School_Points","-73.904695000000004","40.689883000000002","1","1","308056.078199997544289","58104.380399998277426"
"SCH_0471","EBC High School for Public Service - Bushwick","school","NYC_School_Points","-73.929315000000003","40.694723000000003","1","1","305974.561800003051758","58639.879900000989437"
"SCH_0474","All City Leadership Secondary School","school","NYC_School_Points","-73.913172000000003","40.697378000000000","1","1","307338.708300001919270","58935.938400000333786"
"SCH_0475","Evergreen Middle School for Urban Exploration","school","NYC_School_Points","-73.910589000000002","40.688647000000003","1","1","307558.009499996900558","57966.600200001150370"
"SCH_0477","Brooklyn Navy Yard STEAM Center","school","NYC_School_Points","-73.972767000000005","40.702258000000000","0","0","302301.650700002908707","59474.573100000619888"
"SCH_0479","P.S. 36","school","NYC_School_Points","-73.887195000000006","40.660465000000002","1","1","309539.527000002563000","54839.342999998480082"
"SCH_0482","P.S. K140","school","NYC_School_Points","-73.945599999999999","40.681919999999998","1","1","304599.003700003027916","57217.153200000524521"
"SCH_0485","P.S. 368","school","NYC_School_Points","-73.947557000000003","40.696697999999998","1","1","304432.579899996519089","58858.115699999034405"
"SCH_0486","P.S. K369 - Coy L. Cox School","school","NYC_School_Points","-73.983311999999998","40.687432000000001","1","1","301410.780199997127056","57827.954599998891354"
"SCH_0487","P.S. 370","school","NYC_School_Points","-73.969871999999995","40.577708999999999","0","0","302551.070900000631809","45643.844700001180172"
"SCH_0488","P.S. 371 - Lillian L. Rashkis","school","NYC_School_Points","-74.005167999999998","40.654305999999998","1","1","299563.047399997711182","54149.273400001227856"
"SCH_0490","P.S. 373 - Brooklyn Transition Center","school","NYC_School_Points","-73.945211000000000","40.699213999999998","1","1","304630.687899999320507","59137.633499998599291"
"SCH_0494","P.S. K753 - School for Career Development","school","NYC_School_Points","-73.969247999999993","40.682575999999997","1","1","302599.817400000989437","57289.028799999505281"
"SCH_0496","P.S. K811 Connie Lekas School","school","NYC_School_Points","-73.938609999999997","40.591132000000002","0","0","305196.991200000047684","47135.803899999707937"
"SCH_0508","Hellenic Classical Charter School","school","NYC_School_Points","-73.992254000000003","40.662984999999999","1","1","300655.141500003635883","55113.069299999624491"
"SCH_0513","Urban Dove Team Charter School","school","NYC_School_Points","-73.955004000000002","40.622425000000000","1","1","303807.399400003254414","50609.945900000631809"
"SCH_0514","Williamsburg Charter High School","school","NYC_School_Points","-73.935969000000000","40.703702999999997","1","1","305411.423399999737740","59636.657200001180172"
"SCH_0515","New Dawn Charter High School","school","NYC_School_Points","-73.990291999999997","40.682910000000000","1","1","300820.807499997317791","57325.708000000566244"
"SCH_0516","Achievement First Endeavor Charter School","school","NYC_School_Points","-73.965928000000005","40.682422000000003","1","1","302880.488300003111362","57272.031300000846386"
"SCH_0520","Excellence Boys Charter School of Bedford Stuyvesa","school","NYC_School_Points","-73.925850999999994","40.683446000000004","1","1","306268.406000003218651","57387.836899999529123"
"SCH_0525","PAVE Academy Charter School","school","NYC_School_Points","-74.003371999999999","40.675936000000000","0","0","299715.033500000834465","56551.221900001168251"
"SCH_0526","Brooklyn Ascend Charter School","school","NYC_School_Points","-73.920439999999999","40.661945000000003","1","1","306728.000500001013279","55000.606199998408556"
"SCH_0532","Brooklyn Prospect Charter School - CSD 15","school","NYC_School_Points","-74.007221999999999","40.653277000000003","1","1","299389.324400000274181","54035.018100000917912"
"SCH_0533","Brownsville Collegiate Charter School","school","NYC_School_Points","-73.944000000000003","40.706729000000003","1","1","304732.503700003027916","59972.223400000482798"
"SCH_0538","Brooklyn Excelsior Charter School","school","NYC_School_Points","-73.925087000000005","40.689568999999999","1","1","306332.410300001502037","58067.836699999868870"
"SCH_0541","Brownsville Ascend Charter School","school","NYC_School_Points","-73.918122999999994","40.668607999999999","1","1","306923.242600001394749","55740.695500001311302"
"SCH_0544","Brooklyn Scholars Charter School","school","NYC_School_Points","-73.867137999999997","40.669356000000001","1","1","311234.157399997115135","55829.042899999767542"
"SCH_0548","Hebrew Language Academy Charter School","school","NYC_School_Points","-73.914311999999995","40.612257999999997","0","0","307251.603100001811981","49483.501499999314547"
"SCH_0552","Brooklyn Urban Garden Charter School","school","NYC_School_Points","-73.982624000000001","40.656202000000000","1","1","301469.625500001013279","54359.951900001615286"
"SCH_0553","Canarsie Ascend Charter School","school","NYC_School_Points","-73.900431999999995","40.643833999999998","1","1","308422.233900003135204","52991.160300001502037"
"SCH_0562","Bedford Stuyvesant New Beginnings Charter School","school","NYC_School_Points","-73.937717000000006","40.694676000000001","1","1","305264.411499999463558","58634.121700000017881"
"SCH_0564","Imagine Me Leadership Charter School","school","NYC_School_Points","-73.883469000000005","40.660077000000001","1","0","309854.674999997019768","54796.669199999421835"
"SCH_0567","Central Brooklyn Ascend Charter School","school","NYC_School_Points","-73.948982000000001","40.638956999999998","1","1","304315.873800002038479","52446.053800001740456"
"SCH_0568","Brooklyn Dreams Charter School","school","NYC_School_Points","-73.969887000000000","40.632148999999998","1","1","302547.722800001502037","51689.226700000464916"
"SCH_0569","Cultural Arts Academy Charter School At Spring Cre","school","NYC_School_Points","-73.908340999999993","40.654519999999998","1","1","307751.997599996626377","54177.080099999904633"
"SCH_0570","Bushwick Ascend Charter School","school","NYC_School_Points","-73.908919999999995","40.693747999999999","1","1","307698.500600002706051","58533.199900001287460"
"SCH_0571","Brooklyn Laboratory Charter School","school","NYC_School_Points","-73.987398999999996","40.700429999999997","1","1","301065.093199998140335","59271.296300001442432"
"SCH_0572","Collegiate Academy for Mathematics and Personal Aw","school","NYC_School_Points","-73.888774999999995","40.657870000000003","1","0","309406.279600001871586","54551.004500001668930"
"SCH_0574","Brooklyn Prospect Charter School - CSD 13","school","NYC_School_Points","-73.956832000000006","40.681102000000003","1","1","303649.514799997210503","57125.787500001490116"
"SCH_0575","Success Academy Charter School - Bushwick","school","NYC_School_Points","-73.919652999999997","40.695974999999997","1","1","306791.085900001227856","58779.615699999034405"
"SCH_0577","Success Academy Charter School - Flatbush","school","NYC_School_Points","-73.957500999999993","40.648789999999998","1","1","303594.698700003325939","53537.595800001174212"
"SCH_0579","Hebrew Language Academy Charter School 2","school","NYC_School_Points","-73.986345000000000","40.600808000000001","1","1","301155.895999997854233","48208.560100000351667"
"SCH_0580","Cypress Hills Ascend Charter School","school","NYC_School_Points","-73.867070999999996","40.681182999999997","1","1","311237.829599998891354","57142.409499999135733"
"SCH_0582","Key Collegiate Charter School","school","NYC_School_Points","-73.910291999999998","40.665264000000001","1","1","307585.773999996483326","55370.001499999314547"
"SCH_0583","Ivy Hill Preparatory Charter School","school","NYC_School_Points","-73.922732999999994","40.643897000000003","1","1","306535.864000000059605","52996.252300001680851"
"SCH_0584","Brooklyn Prospect Charter School - CSD 15.2","school","NYC_School_Points","-73.978719999999996","40.647893000000003","1","1","301800.014300003647804","53437.333099998533726"
"SCH_0585","East Brooklyn Ascend Charter School","school","NYC_School_Points","-73.882154000000000","40.678075999999997","1","1","309963.190200001001358","56795.559700001031160"
"SCH_0586","LEEP Dual Language Academy Charter School","school","NYC_School_Points","-74.012089000000003","40.642876999999999","1","1","298977.540600001811981","52880.172499999403954"
"SCH_0587","Flatbush Ascend Charter School","school","NYC_School_Points","-73.954306000000003","40.652706000000002","1","1","303864.705799996852875","53972.592700000852346"
"SCH_0588","East Flatbush Ascend Charter School","school","NYC_School_Points","-73.939706000000001","40.652670999999998","1","1","305099.507700003683567","53969.453099999576807"
"SCH_0589","Brooklyn RISE Charter School","school","NYC_School_Points","-73.981971000000001","40.688909000000002","1","1","301524.102899998426437","57991.994500000029802"
"SCH_0593","ALC - Melrose Academy","school","NYC_School_Points","-73.929693000000000","40.702331999999998","1","1","305941.934299997985363","59484.817200001329184"
"SCH_0595","ALC - Albany","school","NYC_School_Points","-73.938969000000000","40.670841000000003","1","1","305160.433899998664856","55987.226700000464916"
"SCH_0599","ALC - P.S. 138K ANNEX","school","NYC_School_Points","-73.944961000000006","40.673769999999998","1","1","304653.592299997806549","56312.149199999868870"
